order_id,customer_id,product_name,amount,order_date,email,signup_date,country,days_since_signup,is_premium,etl_timestamp
ORD-98338,6,Casque Bluetooth,448.67,2024-08-05,françois.richard@dataretail.com,2022-06-28,Belgique,769,True,2026-03-26 10:30:03.543274
ORD-45804,14,Stylet tactile,517.21,2024-06-25,nicolas.michel@dataretail.com,2022-11-08,Suisse,595,False,2026-03-26 10:30:03.543274
ORD-88554,4,Laptop Pro 15,212.37,2024-04-18,david.thomas@dataretail.com,2021-05-17,Belgique,1067,True,2026-03-26 10:30:03.543274
ORD-47938,21,Souris sans fil,17.64,2024-08-08,ursula.morel@dataretail.com,2022-01-07,Belgique,944,False,2026-03-26 10:30:03.543274
ORD-40161,33,Disque SSD 1To,835.01,2024-06-30,guillaume.faure@dataretail.com,2021-03-25,Tunisie,1193,False,2026-03-26 10:30:03.543274
ORD-15544,28,Laptop Pro 15,465.15,2024-02-09,béatrice.bonnet@dataretail.com,2022-09-02,Suisse,525,False,2026-03-26 10:30:03.543274
ORD-52568,11,Stylet tactile,948.13,2024-08-23,karine.simon@dataretail.com,2023-04-23,Tunisie,488,False,2026-03-26 10:30:03.543274
ORD-21551,28,Imprimante laser,114.79,2024-08-11,béatrice.bonnet@dataretail.com,2022-09-02,Suisse,709,False,2026-03-26 10:30:03.543274
ORD-61873,20,Support PC portable,346.11,2024-06-19,théo.fournier@dataretail.com,2022-03-12,Canada,830,False,2026-03-26 10:30:03.543274
ORD-92998,8,Disque SSD 1To,514.84,2024-06-27,hugo.durand@dataretail.com,2021-07-24,Tunisie,1069,True,2026-03-26 10:30:03.543274
ORD-94599,10,"Écran 27""",111.77,2024-05-11,julien.moreau@dataretail.com,2023-03-23,Maroc,415,True,2026-03-26 10:30:03.543274
ORD-95918,5,Clavier mécanique,951.77,2024-11-17,emma.robert@dataretail.com,2021-09-15,Tunisie,1159,True,2026-03-26 10:30:03.543274
ORD-85952,29,Chargeur rapide,924.9,2024-10-16,charles.françois@dataretail.com,2023-08-25,Suisse,418,False,2026-03-26 10:30:03.543274
ORD-52363,41,Webcam HD,159.44,2024-02-04,olivia.perrin@dataretail.com,2022-03-30,Luxembourg,676,False,2026-03-26 10:30:03.543274
ORD-46002,38,Laptop Pro 15,358.41,2024-02-07,laurent.henry@dataretail.com,2021-05-20,Tunisie,993,False,2026-03-26 10:30:03.543274
ORD-17456,24,Imprimante laser,294.2,2024-11-26,xavier.lefevre@dataretail.com,2023-09-28,France,425,False,2026-03-26 10:30:03.543274
ORD-90610,39,Disque SSD 1To,390.63,2024-10-24,mathilde.roussel@dataretail.com,2021-07-25,France,1187,False,2026-03-26 10:30:03.543274
ORD-15376,29,Scanner portable,811.71,2024-11-29,charles.françois@dataretail.com,2023-08-25,Suisse,462,False,2026-03-26 10:30:03.543274
ORD-75715,10,Laptop Pro 15,456.01,2024-06-24,julien.moreau@dataretail.com,2023-03-23,Maroc,459,True,2026-03-26 10:30:03.543274
ORD-94689,12,Laptop Pro 15,255.26,2024-08-12,lucas.laurent@dataretail.com,2023-06-02,Canada,437,False,2026-03-26 10:30:03.543274
ORD-89928,11,Webcam HD,379.11,2024-05-24,karine.simon@dataretail.com,2023-04-23,Tunisie,397,False,2026-03-26 10:30:03.543274
ORD-98984,39,Laptop Pro 15,791.32,2024-11-27,mathilde.roussel@dataretail.com,2021-07-25,France,1221,False,2026-03-26 10:30:03.543274
ORD-83133,44,Hub USB-C,291.3,2024-12-02,samuel.clement@dataretail.com,2021-12-29,Sénégal,1069,False,2026-03-26 10:30:03.543274
ORD-29709,22,Souris sans fil,586.9,2024-03-13,victor.girard@dataretail.com,2022-04-19,Canada,694,False,2026-03-26 10:30:03.543274
ORD-95990,45,Chargeur rapide,398.03,2024-10-31,tiffany.gauthier@dataretail.com,2023-08-03,France,455,False,2026-03-26 10:30:03.543274
ORD-83259,25,Chargeur rapide,793.74,2024-03-06,yasmine.mercier@dataretail.com,2022-01-02,Suisse,794,False,2026-03-26 10:30:03.543274
ORD-50483,12,"Écran 27""",348.31,2024-09-05,lucas.laurent@dataretail.com,2023-06-02,Canada,461,False,2026-03-26 10:30:03.543274
ORD-30308,5,Casque Bluetooth,845.97,2024-02-21,emma.robert@dataretail.com,2021-09-15,Tunisie,889,True,2026-03-26 10:30:03.543274
ORD-79013,3,Chargeur rapide,343.39,2024-11-12,claire.dubois@dataretail.com,2021-08-24,Canada,1176,True,2026-03-26 10:30:03.543274
ORD-31266,12,Imprimante laser,695.91,2024-11-15,lucas.laurent@dataretail.com,2023-06-02,Canada,532,False,2026-03-26 10:30:03.543274
ORD-67366,3,Hub USB-C,370.65,2024-05-01,claire.dubois@dataretail.com,2021-08-24,Canada,981,True,2026-03-26 10:30:03.543274
ORD-68841,15,Disque SSD 1To,246.77,2024-08-28,océane.garcia@dataretail.com,2023-05-21,Maroc,465,False,2026-03-26 10:30:03.543274
ORD-98907,37,Tapis de souris XL,467.05,2024-05-24,karen.muller@dataretail.com,2022-01-26,Maroc,849,False,2026-03-26 10:30:03.543274
ORD-64874,11,Imprimante laser,207.69,2024-11-05,karine.simon@dataretail.com,2023-04-23,Tunisie,562,False,2026-03-26 10:30:03.543274
ORD-94040,31,Imprimante laser,377.49,2024-02-22,edouard.legrand@dataretail.com,2021-01-24,Suisse,1124,False,2026-03-26 10:30:03.543274
ORD-26341,19,Souris sans fil,765.48,2024-05-19,sébastien.vincent@dataretail.com,2021-10-03,France,959,False,2026-03-26 10:30:03.543274
ORD-67340,6,Scanner portable,229.81,2024-08-18,françois.richard@dataretail.com,2022-06-28,Belgique,782,True,2026-03-26 10:30:03.543274
ORD-64381,4,Hub USB-C,506.98,2024-04-30,david.thomas@dataretail.com,2021-05-17,Belgique,1079,True,2026-03-26 10:30:03.543274
ORD-39430,2,Webcam HD,931.51,2024-11-28,bob.bernard@dataretail.com,2021-07-24,Suisse,1223,True,2026-03-26 10:30:03.543274
ORD-15020,19,Scanner portable,831.45,2024-12-22,sébastien.vincent@dataretail.com,2021-10-03,France,1176,False,2026-03-26 10:30:03.543274
ORD-29597,36,Support PC portable,612.78,2024-08-04,jérémy.guerin@dataretail.com,2022-09-25,France,679,False,2026-03-26 10:30:03.543274
ORD-49472,8,Laptop Pro 15,246.05,2024-11-23,hugo.durand@dataretail.com,2021-07-24,Tunisie,1218,True,2026-03-26 10:30:03.543274
ORD-24530,32,RAM 16Go,540.68,2024-11-19,fanny.garnier@dataretail.com,2022-05-01,Tunisie,933,False,2026-03-26 10:30:03.543274
ORD-28818,19,Hub USB-C,11.54,2024-06-29,sébastien.vincent@dataretail.com,2021-10-03,France,1000,False,2026-03-26 10:30:03.543274
ORD-97080,43,Souris sans fil,528.24,2024-07-03,roxane.mathieu@dataretail.com,2023-04-25,Suisse,435,False,2026-03-26 10:30:03.543274
ORD-58929,17,Support PC portable,26.07,2024-02-04,quentin.bertrand@dataretail.com,2022-04-26,Maroc,649,False,2026-03-26 10:30:03.543274
ORD-92346,7,Stylet tactile,586.07,2024-06-19,gabrielle.petit@dataretail.com,2023-08-19,Sénégal,305,True,2026-03-26 10:30:03.543274
ORD-54374,42,Clavier mécanique,832.07,2024-12-16,patrick.morin@dataretail.com,2022-07-13,Tunisie,887,False,2026-03-26 10:30:03.543274
ORD-36144,3,Webcam HD,934.03,2024-09-20,claire.dubois@dataretail.com,2021-08-24,Canada,1123,True,2026-03-26 10:30:03.543274
ORD-72049,17,Laptop Pro 15,755.75,2024-04-07,quentin.bertrand@dataretail.com,2022-04-26,Maroc,712,False,2026-03-26 10:30:03.543274
ORD-16265,42,Webcam HD,280.47,2024-07-07,patrick.morin@dataretail.com,2022-07-13,Tunisie,725,False,2026-03-26 10:30:03.543274
ORD-67637,25,Webcam HD,973.98,2024-09-11,yasmine.mercier@dataretail.com,2022-01-02,Suisse,983,False,2026-03-26 10:30:03.543274
ORD-78062,18,Stylet tactile,91.78,2024-08-05,rachel.roux@dataretail.com,2022-02-17,France,900,False,2026-03-26 10:30:03.543274
ORD-33652,35,Casque Bluetooth,327.99,2024-02-10,isabelle.blanc@dataretail.com,2021-05-27,Luxembourg,989,False,2026-03-26 10:30:03.543274
ORD-68447,39,Support PC portable,431.84,2024-12-19,mathilde.roussel@dataretail.com,2021-07-25,France,1243,False,2026-03-26 10:30:03.543274
ORD-56210,40,Hub USB-C,281.8,2024-01-30,nathan.nicolas@dataretail.com,2022-10-18,Canada,469,False,2026-03-26 10:30:03.543274
ORD-57619,33,Stylet tactile,752.39,2024-03-22,guillaume.faure@dataretail.com,2021-03-25,Tunisie,1093,False,2026-03-26 10:30:03.543274
ORD-89635,44,Stylet tactile,443.78,2024-03-05,samuel.clement@dataretail.com,2021-12-29,Sénégal,797,False,2026-03-26 10:30:03.543274
ORD-58015,24,Hub USB-C,949.96,2024-01-17,xavier.lefevre@dataretail.com,2023-09-28,France,111,False,2026-03-26 10:30:03.543274
ORD-58623,24,Tapis de souris XL,765.44,2024-10-20,xavier.lefevre@dataretail.com,2023-09-28,France,388,False,2026-03-26 10:30:03.543274
ORD-77861,25,Scanner portable,566.05,2024-05-14,yasmine.mercier@dataretail.com,2022-01-02,Suisse,863,False,2026-03-26 10:30:03.543274
ORD-38124,40,Casque Bluetooth,697.03,2024-09-08,nathan.nicolas@dataretail.com,2022-10-18,Canada,691,False,2026-03-26 10:30:03.543274
ORD-19706,29,Clavier mécanique,899.68,2024-08-15,charles.françois@dataretail.com,2023-08-25,Suisse,356,False,2026-03-26 10:30:03.543274
ORD-51889,43,Webcam HD,712.44,2024-10-08,roxane.mathieu@dataretail.com,2023-04-25,Suisse,532,False,2026-03-26 10:30:03.543274
ORD-30644,46,Support PC portable,928.04,2024-11-22,ugo.dumont@dataretail.com,2021-05-15,Suisse,1287,False,2026-03-26 10:30:03.543274
ORD-82616,37,Webcam HD,472.72,2024-10-09,karen.muller@dataretail.com,2022-01-26,Maroc,987,False,2026-03-26 10:30:03.543274
ORD-18617,20,Hub USB-C,999.59,2024-09-02,théo.fournier@dataretail.com,2022-03-12,Canada,905,False,2026-03-26 10:30:03.543274
ORD-85353,5,Clavier mécanique,972.65,2024-11-24,emma.robert@dataretail.com,2021-09-15,Tunisie,1166,True,2026-03-26 10:30:03.543274
ORD-77811,23,Clavier mécanique,879.17,2024-10-09,wendy.andré@dataretail.com,2022-09-13,Sénégal,757,False,2026-03-26 10:30:03.543274
ORD-26912,28,Disque SSD 1To,911.6,2024-01-29,béatrice.bonnet@dataretail.com,2022-09-02,Suisse,514,False,2026-03-26 10:30:03.543274
ORD-49862,11,Clavier mécanique,329.42,2024-12-29,karine.simon@dataretail.com,2023-04-23,Tunisie,616,False,2026-03-26 10:30:03.543274
ORD-78012,19,Imprimante laser,88.06,2024-04-10,sébastien.vincent@dataretail.com,2021-10-03,France,920,False,2026-03-26 10:30:03.543274
ORD-26406,41,Casque Bluetooth,618.27,2024-02-17,olivia.perrin@dataretail.com,2022-03-30,Luxembourg,689,False,2026-03-26 10:30:03.543274
ORD-86106,10,Clavier mécanique,662.14,2024-11-05,julien.moreau@dataretail.com,2023-03-23,Maroc,593,True,2026-03-26 10:30:03.543274
ORD-15399,2,Souris sans fil,55.0,2024-11-24,bob.bernard@dataretail.com,2021-07-24,Suisse,1219,True,2026-03-26 10:30:03.543274
ORD-81509,19,Chargeur rapide,957.07,2024-09-04,sébastien.vincent@dataretail.com,2021-10-03,France,1067,False,2026-03-26 10:30:03.543274
ORD-63227,20,Tapis de souris XL,82.23,2024-01-31,théo.fournier@dataretail.com,2022-03-12,Canada,690,False,2026-03-26 10:30:03.543274
ORD-70875,14,Webcam HD,610.58,2024-06-09,nicolas.michel@dataretail.com,2022-11-08,Suisse,579,False,2026-03-26 10:30:03.543274
ORD-55268,26,Clavier mécanique,763.05,2024-09-20,zoé.dupont@dataretail.com,2021-08-10,Suisse,1137,False,2026-03-26 10:30:03.543274
ORD-71141,8,Casque Bluetooth,455.09,2024-03-13,hugo.durand@dataretail.com,2021-07-24,Tunisie,963,True,2026-03-26 10:30:03.543274
ORD-60351,40,Hub USB-C,255.78,2024-03-22,nathan.nicolas@dataretail.com,2022-10-18,Canada,521,False,2026-03-26 10:30:03.543274
ORD-50988,13,Stylet tactile,167.74,2024-09-20,marie.lefebvre@dataretail.com,2021-06-05,Sénégal,1203,False,2026-03-26 10:30:03.543274
ORD-75191,2,Souris sans fil,945.77,2024-09-15,bob.bernard@dataretail.com,2021-07-24,Suisse,1149,True,2026-03-26 10:30:03.543274
ORD-86460,23,Laptop Pro 15,60.03,2024-09-10,wendy.andré@dataretail.com,2022-09-13,Sénégal,728,False,2026-03-26 10:30:03.543274
ORD-98148,31,Casque Bluetooth,541.31,2024-02-25,edouard.legrand@dataretail.com,2021-01-24,Suisse,1127,False,2026-03-26 10:30:03.543274
ORD-57943,49,Hub USB-C,372.27,2024-07-24,xénia.chevalier@dataretail.com,2021-05-02,Suisse,1179,False,2026-03-26 10:30:03.543274
ORD-57516,36,Casque Bluetooth,82.79,2024-09-15,jérémy.guerin@dataretail.com,2022-09-25,France,721,False,2026-03-26 10:30:03.543274
ORD-91689,44,RAM 16Go,127.61,2024-02-19,samuel.clement@dataretail.com,2021-12-29,Sénégal,782,False,2026-03-26 10:30:03.543274
ORD-54444,36,Webcam HD,757.41,2024-04-11,jérémy.guerin@dataretail.com,2022-09-25,France,564,False,2026-03-26 10:30:03.543274
ORD-15276,3,Laptop Pro 15,145.66,2024-06-19,claire.dubois@dataretail.com,2021-08-24,Canada,1030,True,2026-03-26 10:30:03.543274
ORD-29521,39,Scanner portable,520.34,2024-06-16,mathilde.roussel@dataretail.com,2021-07-25,France,1057,False,2026-03-26 10:30:03.543274
ORD-61505,40,Support PC portable,844.17,2024-10-30,nathan.nicolas@dataretail.com,2022-10-18,Canada,743,False,2026-03-26 10:30:03.543274
ORD-79774,32,Support PC portable,567.29,2024-08-31,fanny.garnier@dataretail.com,2022-05-01,Tunisie,853,False,2026-03-26 10:30:03.543274
ORD-98317,8,Hub USB-C,587.86,2024-12-18,hugo.durand@dataretail.com,2021-07-24,Tunisie,1243,True,2026-03-26 10:30:03.543274
ORD-44803,42,Stylet tactile,972.33,2024-10-23,patrick.morin@dataretail.com,2022-07-13,Tunisie,833,False,2026-03-26 10:30:03.543274
ORD-86483,31,Clavier mécanique,528.98,2024-11-13,edouard.legrand@dataretail.com,2021-01-24,Suisse,1389,False,2026-03-26 10:30:03.543274
ORD-51116,27,Clavier mécanique,418.82,2024-04-14,antoine.lambert@dataretail.com,2023-02-05,Sénégal,434,False,2026-03-26 10:30:03.543274
ORD-71814,48,Support PC portable,71.65,2024-03-11,william.fontaine@dataretail.com,2021-05-08,Belgique,1038,False,2026-03-26 10:30:03.543274
ORD-96799,31,Disque SSD 1To,383.05,2024-03-29,edouard.legrand@dataretail.com,2021-01-24,Suisse,1160,False,2026-03-26 10:30:03.543274
ORD-81601,23,Chargeur rapide,774.26,2024-12-14,wendy.andré@dataretail.com,2022-09-13,Sénégal,823,False,2026-03-26 10:30:03.543274
ORD-89963,31,"Écran 27""",957.75,2024-05-22,edouard.legrand@dataretail.com,2021-01-24,Suisse,1214,False,2026-03-26 10:30:03.543274
ORD-49008,50,Casque Bluetooth,707.84,2024-12-19,yann.robin@dataretail.com,2021-10-31,Suisse,1145,False,2026-03-26 10:30:03.543274
ORD-55718,36,Scanner portable,935.13,2024-05-20,jérémy.guerin@dataretail.com,2022-09-25,France,603,False,2026-03-26 10:30:03.543274
ORD-81197,25,Scanner portable,980.35,2024-06-25,yasmine.mercier@dataretail.com,2022-01-02,Suisse,905,False,2026-03-26 10:30:03.543274
ORD-48070,3,Casque Bluetooth,955.75,2024-02-10,claire.dubois@dataretail.com,2021-08-24,Canada,900,True,2026-03-26 10:30:03.543274
ORD-43612,48,Tapis de souris XL,221.84,2024-10-02,william.fontaine@dataretail.com,2021-05-08,Belgique,1243,False,2026-03-26 10:30:03.543274
ORD-45601,9,Souris sans fil,619.51,2024-10-27,inès.leroy@dataretail.com,2023-01-10,Canada,656,True,2026-03-26 10:30:03.543274
ORD-79604,15,Chargeur rapide,240.5,2024-02-21,océane.garcia@dataretail.com,2023-05-21,Maroc,276,False,2026-03-26 10:30:03.543274
ORD-23178,44,Stylet tactile,146.08,2024-10-08,samuel.clement@dataretail.com,2021-12-29,Sénégal,1014,False,2026-03-26 10:30:03.543274
ORD-95575,31,Tapis de souris XL,654.02,2024-05-27,edouard.legrand@dataretail.com,2021-01-24,Suisse,1219,False,2026-03-26 10:30:03.543274
ORD-21725,42,RAM 16Go,239.89,2024-01-20,patrick.morin@dataretail.com,2022-07-13,Tunisie,556,False,2026-03-26 10:30:03.543274
ORD-33040,3,Imprimante laser,403.01,2024-09-10,claire.dubois@dataretail.com,2021-08-24,Canada,1113,True,2026-03-26 10:30:03.543274
ORD-47941,3,Laptop Pro 15,305.4,2024-11-04,claire.dubois@dataretail.com,2021-08-24,Canada,1168,True,2026-03-26 10:30:03.543274
ORD-47298,30,Chargeur rapide,547.86,2024-09-09,diane.martinez@dataretail.com,2021-02-07,Belgique,1310,False,2026-03-26 10:30:03.543274
ORD-76088,30,Casque Bluetooth,200.87,2024-02-27,diane.martinez@dataretail.com,2021-02-07,Belgique,1115,False,2026-03-26 10:30:03.543274
ORD-94972,17,Support PC portable,194.33,2024-06-21,quentin.bertrand@dataretail.com,2022-04-26,Maroc,787,False,2026-03-26 10:30:03.543274
ORD-35318,12,RAM 16Go,857.58,2024-07-26,lucas.laurent@dataretail.com,2023-06-02,Canada,420,False,2026-03-26 10:30:03.543274
ORD-21368,26,Chargeur rapide,104.42,2024-03-12,zoé.dupont@dataretail.com,2021-08-10,Suisse,945,False,2026-03-26 10:30:03.543274
ORD-10895,17,Hub USB-C,243.16,2024-05-16,quentin.bertrand@dataretail.com,2022-04-26,Maroc,751,False,2026-03-26 10:30:03.543274
ORD-85088,1,Casque Bluetooth,657.14,2024-12-20,alice.martin@dataretail.com,2022-02-18,Tunisie,1036,True,2026-03-26 10:30:03.543274
ORD-71000,20,Clavier mécanique,411.35,2024-09-14,théo.fournier@dataretail.com,2022-03-12,Canada,917,False,2026-03-26 10:30:03.543274
ORD-50760,45,Souris sans fil,642.31,2024-05-31,tiffany.gauthier@dataretail.com,2023-08-03,France,302,False,2026-03-26 10:30:03.543274
ORD-27507,31,Clavier mécanique,460.42,2024-11-06,edouard.legrand@dataretail.com,2021-01-24,Suisse,1382,False,2026-03-26 10:30:03.543274
ORD-71712,49,Disque SSD 1To,803.97,2024-04-21,xénia.chevalier@dataretail.com,2021-05-02,Suisse,1085,False,2026-03-26 10:30:03.543274
ORD-88094,6,Disque SSD 1To,452.27,2024-12-26,françois.richard@dataretail.com,2022-06-28,Belgique,912,True,2026-03-26 10:30:03.543274
ORD-24707,4,Imprimante laser,552.16,2024-09-15,david.thomas@dataretail.com,2021-05-17,Belgique,1217,True,2026-03-26 10:30:03.543274
ORD-31566,21,Imprimante laser,525.13,2024-02-29,ursula.morel@dataretail.com,2022-01-07,Belgique,783,False,2026-03-26 10:30:03.543274
ORD-74071,6,Scanner portable,515.26,2024-01-29,françois.richard@dataretail.com,2022-06-28,Belgique,580,True,2026-03-26 10:30:03.543274
ORD-69873,37,Laptop Pro 15,563.2,2024-12-10,karen.muller@dataretail.com,2022-01-26,Maroc,1049,False,2026-03-26 10:30:03.543274
ORD-61897,17,Imprimante laser,12.98,2024-04-21,quentin.bertrand@dataretail.com,2022-04-26,Maroc,726,False,2026-03-26 10:30:03.543274
ORD-55158,45,Souris sans fil,545.74,2024-01-31,tiffany.gauthier@dataretail.com,2023-08-03,France,181,False,2026-03-26 10:30:03.543274
ORD-71875,3,Casque Bluetooth,414.77,2024-03-10,claire.dubois@dataretail.com,2021-08-24,Canada,929,True,2026-03-26 10:30:03.543274
ORD-94656,27,Webcam HD,992.92,2024-07-14,antoine.lambert@dataretail.com,2023-02-05,Sénégal,525,False,2026-03-26 10:30:03.543274
ORD-59479,25,Souris sans fil,685.89,2024-12-04,yasmine.mercier@dataretail.com,2022-01-02,Suisse,1067,False,2026-03-26 10:30:03.543274
ORD-55582,8,Clavier mécanique,992.91,2024-07-20,hugo.durand@dataretail.com,2021-07-24,Tunisie,1092,True,2026-03-26 10:30:03.543274
ORD-39188,1,Stylet tactile,32.5,2024-06-01,alice.martin@dataretail.com,2022-02-18,Tunisie,834,True,2026-03-26 10:30:03.543274
ORD-65591,35,Hub USB-C,825.12,2024-05-06,isabelle.blanc@dataretail.com,2021-05-27,Luxembourg,1075,False,2026-03-26 10:30:03.543274
ORD-34704,47,Stylet tactile,121.71,2024-12-04,valérie.lopez@dataretail.com,2022-09-15,Tunisie,811,False,2026-03-26 10:30:03.543274
ORD-16380,16,Support PC portable,53.78,2024-08-12,pierre.david@dataretail.com,2021-03-26,Belgique,1235,False,2026-03-26 10:30:03.543274
ORD-17398,9,Disque SSD 1To,993.54,2024-04-29,inès.leroy@dataretail.com,2023-01-10,Canada,475,True,2026-03-26 10:30:03.543274
ORD-51799,37,RAM 16Go,774.8,2024-06-13,karen.muller@dataretail.com,2022-01-26,Maroc,869,False,2026-03-26 10:30:03.543274
ORD-96535,34,"Écran 27""",419.41,2024-05-20,hélène.rousseau@dataretail.com,2022-10-10,Belgique,588,False,2026-03-26 10:30:03.543274
ORD-94320,43,Hub USB-C,787.94,2024-06-12,roxane.mathieu@dataretail.com,2023-04-25,Suisse,414,False,2026-03-26 10:30:03.543274
ORD-49306,25,Clavier mécanique,756.86,2024-08-30,yasmine.mercier@dataretail.com,2022-01-02,Suisse,971,False,2026-03-26 10:30:03.543274
ORD-28920,30,Scanner portable,67.04,2024-07-30,diane.martinez@dataretail.com,2021-02-07,Belgique,1269,False,2026-03-26 10:30:03.543274
ORD-27575,25,"Écran 27""",262.44,2024-06-18,yasmine.mercier@dataretail.com,2022-01-02,Suisse,898,False,2026-03-26 10:30:03.543274
ORD-58637,6,Disque SSD 1To,727.33,2024-04-07,françois.richard@dataretail.com,2022-06-28,Belgique,649,True,2026-03-26 10:30:03.543274
ORD-89294,39,Laptop Pro 15,874.87,2024-04-06,mathilde.roussel@dataretail.com,2021-07-25,France,986,False,2026-03-26 10:30:03.543274
ORD-98008,36,"Écran 27""",484.59,2024-06-19,jérémy.guerin@dataretail.com,2022-09-25,France,633,False,2026-03-26 10:30:03.543274
ORD-37762,13,Support PC portable,126.13,2024-09-02,marie.lefebvre@dataretail.com,2021-06-05,Sénégal,1185,False,2026-03-26 10:30:03.543274
ORD-36805,26,Scanner portable,246.93,2024-06-13,zoé.dupont@dataretail.com,2021-08-10,Suisse,1038,False,2026-03-26 10:30:03.543274
ORD-79946,42,Webcam HD,315.33,2024-07-03,patrick.morin@dataretail.com,2022-07-13,Tunisie,721,False,2026-03-26 10:30:03.543274
ORD-22924,47,Tapis de souris XL,764.0,2024-06-12,valérie.lopez@dataretail.com,2022-09-15,Tunisie,636,False,2026-03-26 10:30:03.543274
ORD-86550,38,Support PC portable,423.39,2024-03-19,laurent.henry@dataretail.com,2021-05-20,Tunisie,1034,False,2026-03-26 10:30:03.543274
ORD-84683,16,Tapis de souris XL,555.13,2024-12-16,pierre.david@dataretail.com,2021-03-26,Belgique,1361,False,2026-03-26 10:30:03.543274
ORD-74044,47,Chargeur rapide,742.19,2024-08-23,valérie.lopez@dataretail.com,2022-09-15,Tunisie,708,False,2026-03-26 10:30:03.543274
ORD-32185,9,Support PC portable,551.07,2024-04-04,inès.leroy@dataretail.com,2023-01-10,Canada,450,True,2026-03-26 10:30:03.543274
ORD-94123,4,Disque SSD 1To,43.48,2024-02-08,david.thomas@dataretail.com,2021-05-17,Belgique,997,True,2026-03-26 10:30:03.543274
ORD-10836,27,Clavier mécanique,844.11,2024-04-28,antoine.lambert@dataretail.com,2023-02-05,Sénégal,448,False,2026-03-26 10:30:03.543274
ORD-38668,33,Tapis de souris XL,379.46,2024-11-12,guillaume.faure@dataretail.com,2021-03-25,Tunisie,1328,False,2026-03-26 10:30:03.543274
ORD-98346,28,Stylet tactile,940.3,2024-04-01,béatrice.bonnet@dataretail.com,2022-09-02,Suisse,577,False,2026-03-26 10:30:03.543274
ORD-29516,16,"Écran 27""",623.57,2024-05-09,pierre.david@dataretail.com,2021-03-26,Belgique,1140,False,2026-03-26 10:30:03.543274
ORD-62022,6,Webcam HD,959.69,2024-08-23,françois.richard@dataretail.com,2022-06-28,Belgique,787,True,2026-03-26 10:30:03.543274
ORD-39603,20,Chargeur rapide,829.77,2024-02-11,théo.fournier@dataretail.com,2022-03-12,Canada,701,False,2026-03-26 10:30:03.543274
ORD-14152,6,Hub USB-C,385.46,2024-10-09,françois.richard@dataretail.com,2022-06-28,Belgique,834,True,2026-03-26 10:30:03.543274
ORD-32463,6,Tapis de souris XL,846.87,2024-11-26,françois.richard@dataretail.com,2022-06-28,Belgique,882,True,2026-03-26 10:30:03.543274
ORD-22499,34,Scanner portable,52.12,2024-04-18,hélène.rousseau@dataretail.com,2022-10-10,Belgique,556,False,2026-03-26 10:30:03.543274
ORD-84289,31,Casque Bluetooth,56.09,2024-02-08,edouard.legrand@dataretail.com,2021-01-24,Suisse,1110,False,2026-03-26 10:30:03.543274
ORD-28899,49,Imprimante laser,715.57,2024-07-22,xénia.chevalier@dataretail.com,2021-05-02,Suisse,1177,False,2026-03-26 10:30:03.543274
ORD-83919,16,RAM 16Go,836.29,2024-07-18,pierre.david@dataretail.com,2021-03-26,Belgique,1210,False,2026-03-26 10:30:03.543274
ORD-60311,49,Support PC portable,148.54,2024-12-18,xénia.chevalier@dataretail.com,2021-05-02,Suisse,1326,False,2026-03-26 10:30:03.543274
ORD-55332,4,Souris sans fil,442.71,2024-02-08,david.thomas@dataretail.com,2021-05-17,Belgique,997,True,2026-03-26 10:30:03.543274
ORD-88067,26,Stylet tactile,333.1,2024-11-20,zoé.dupont@dataretail.com,2021-08-10,Suisse,1198,False,2026-03-26 10:30:03.543274
ORD-74304,15,Webcam HD,557.5,2024-07-11,océane.garcia@dataretail.com,2023-05-21,Maroc,417,False,2026-03-26 10:30:03.543274
ORD-96595,25,Souris sans fil,774.44,2024-05-31,yasmine.mercier@dataretail.com,2022-01-02,Suisse,880,False,2026-03-26 10:30:03.543274
ORD-20752,18,Clavier mécanique,386.19,2024-11-20,rachel.roux@dataretail.com,2022-02-17,France,1007,False,2026-03-26 10:30:03.543274
ORD-57277,7,Souris sans fil,15.13,2024-06-06,gabrielle.petit@dataretail.com,2023-08-19,Sénégal,292,True,2026-03-26 10:30:03.543274
ORD-23399,9,Souris sans fil,195.51,2024-08-17,inès.leroy@dataretail.com,2023-01-10,Canada,585,True,2026-03-26 10:30:03.543274
ORD-23538,2,Souris sans fil,360.37,2024-02-17,bob.bernard@dataretail.com,2021-07-24,Suisse,938,True,2026-03-26 10:30:03.543274
ORD-60493,1,Casque Bluetooth,419.66,2024-02-13,alice.martin@dataretail.com,2022-02-18,Tunisie,725,True,2026-03-26 10:30:03.543274
ORD-41816,37,Disque SSD 1To,177.88,2024-07-13,karen.muller@dataretail.com,2022-01-26,Maroc,899,False,2026-03-26 10:30:03.543274
ORD-45180,32,Clavier mécanique,72.62,2024-08-10,fanny.garnier@dataretail.com,2022-05-01,Tunisie,832,False,2026-03-26 10:30:03.543274
ORD-20082,24,Casque Bluetooth,944.77,2024-11-16,xavier.lefevre@dataretail.com,2023-09-28,France,415,False,2026-03-26 10:30:03.543274
ORD-70012,7,Clavier mécanique,311.6,2024-07-21,gabrielle.petit@dataretail.com,2023-08-19,Sénégal,337,True,2026-03-26 10:30:03.543274
ORD-53193,29,Webcam HD,436.3,2024-11-29,charles.françois@dataretail.com,2023-08-25,Suisse,462,False,2026-03-26 10:30:03.543274
